,casi_testati,codice_regione,data,deceduti,denominazione_regione,dimessi_guariti,isolamento_domiciliare,lat,long,note_en,note_it,nuovi_positivi,ricoverati_con_sintomi,stato,tamponi,terapia_intensiva,totale_casi,totale_ospedalizzati,totale_positivi,variazione_totale_positivi
1045,,9,2020-04-13T17:00:00,518,Toscana,615,5040,43.76923077,11.25588885,,,155,992,ITA,80889,225,7390,1217,6257,95
1046,,4,2020-04-13T17:00:00,300,P.A. Trento,746,1698,46.06893511,11.12123097,,,73,326,ITA,18586,56,3126,382,2080,-2
1047,,10,2020-04-13T17:00:00,52,Umbria,643,460,43.10675841,12.38824698,,,1,127,ITA,18740,38,1320,165,625,-62
1048,,2,2020-04-13T17:00:00,115,Valle d'Aosta,230,458,45.73750286,7.320149366,,,6,109,ITA,3614,15,927,124,582,-6
1049,,5,2020-04-13T17:00:00,882,Veneto,2603,9094,45.43490485,12.33845213,,,174,1427,ITA,203077,245,14251,1672,10766,37
1050,,13,2020-04-14T17:00:00,232,Abruzzo,213,1403,42.35122196,13.39843823,,,32,345,ITA,20935,52,2245,397,1800,22
1051,,17,2020-04-14T17:00:00,19,Basilicata,35,191,40.63947052,15.80514834,,,0,62,ITA,4759,12,319,74,265,-5
1052,,4,2020-04-14T17:00:00,214,P.A. Bolzano,406,1348,46.49933453,11.35662422,,,35,177,ITA,24457,39,2184,216,1564,27
1053,,18,2020-04-14T17:00:00,68,Calabria,72,643,38.90597598,16.59440194,,,28,161,ITA,19014,12,956,173,816,25
1054,,15,2020-04-14T17:00:00,260,Campania,415,2394,40.83956555,14.25084984,,,99,618,ITA,38094,82,3769,700,3094,32
1055,,8,2020-04-14T17:00:00,2705,Emilia-Romagna,4269,9977,44.49436681,11.3417208,,,312,3473,ITA,101896,328,20752,3801,13778,-40
1056,,6,2020-04-14T17:00:00,206,Friuli Venezia Giulia,1415,705,45.6494354,13.76813649,,,38,166,ITA,31764,28,2520,194,899,-408
1057,,12,2020-04-14T17:00:00,300,Lazio,789,2479,41.89277044,12.48366722,,,143,1344,ITA,74650,199,5111,1543,4022,102
1058,,7,2020-04-14T17:00:00,793,Liguria,1549,2366,44.41149315,8.9326992,,,212,967,ITA,24446,133,5808,1100,3466,101
1059,,3,2020-04-14T17:00:00,11142,Lombardia,17821,19164,45.46679409,9.190347404,,,1012,12077,ITA,214870,1122,61326,13199,32363,428
1060,,11,2020-04-14T17:00:00,728,Marche,1603,2052,43.61675973,13.5188753,,,45,937,ITA,29160,106,5426,1043,3095,15
1061,,14,2020-04-14T17:00:00,15,Molise,42,170,41.55774754,14.65916051,,,0,26,ITA,2522,4,257,30,200,-2
1062,,1,2020-04-14T17:00:00,1927,Piemonte,2708,9293,45.0732745,7.680687483,,,556,3395,ITA,71678,367,17690,3762,13055,290
1063,,16,2020-04-14T17:00:00,278,Puglia,288,1879,41.12559576,16.86736689,,,53,611,ITA,33071,62,3118,673,2552,40
1064,,20,2020-04-14T17:00:00,80,Sardegna,158,769,39.21531192,9.110616306,,,10,107,ITA,11893,24,1138,131,900,-14
1065,,19,2020-04-14T17:00:00,175,Sicilia,255,1466,38.11569725,13.3623567,,,43,552,ITA,37877,53,2501,605,2071,21
1066,,9,2020-04-14T17:00:00,538,Toscana,637,5125,43.76923077,11.25588885,,,137,1002,ITA,82269,225,7527,1227,6352,95
1067,,4,2020-04-14T17:00:00,310,P.A. Trento,749,1703,46.06893511,11.12123097,,,15,325,ITA,18774,54,3141,379,2082,2
1068,,10,2020-04-14T17:00:00,53,Umbria,646,458,43.10675841,12.38824698,,,1,127,ITA,18956,37,1321,164,622,-3
1069,,2,2020-04-14T17:00:00,118,Valle d'Aosta,270,433,45.73750286,7.320149366,,,20,112,ITA,3726,14,947,126,559,-23
1070,,5,2020-04-14T17:00:00,906,Veneto,2790,9076,45.43490485,12.33845213,,,181,1427,ITA,208878,233,14432,1660,10736,-30
1071,,13,2020-04-15T17:00:00,240,Abruzzo,224,1425,42.35122196,13.39843823,,,29,341,ITA,22500,44,2274,385,1810,10
1072,,17,2020-04-15T17:00:00,21,Basilicata,38,189,40.63947052,15.80514834,,,1,60,ITA,5037,12,320,72,261,-4
1073,,4,2020-04-15T17:00:00,223,P.A. Bolzano,425,1378,46.49933453,11.35662422,,,40,166,ITA,25370,32,2224,198,1576,12
1074,,18,2020-04-15T17:00:00,71,Calabria,81,652,38.90597598,16.59440194,,,15,156,ITA,19662,11,971,167,819,3
1075,,15,2020-04-15T17:00:00,278,Campania,442,2394,40.83956555,14.25084984,,,38,607,ITA,39534,86,3807,693,3087,-7
1076,,8,2020-04-15T17:00:00,2788,Emilia-Romagna,4664,9864,44.49436681,11.3417208,,,277,3388,ITA,106149,325,21029,3713,13577,-201
1077,,6,2020-04-15T17:00:00,212,Friuli Venezia Giulia,938,1207,45.6494354,13.76813649,dc-EN-0004,dc-IT-0004,24,163,ITA,33800,24,2544,187,1394,495
1078,,12,2020-04-15T17:00:00,311,Lazio,874,2509,41.89277044,12.48366722,,,121,1342,ITA,75584,196,5232,1538,4047,25
1079,,7,2020-04-15T17:00:00,807,Liguria,1665,2385,44.41149315,8.9326992,,,128,959,ITA,25793,120,5936,1079,3464,-2
1080,,3,2020-04-15T17:00:00,11377,Lombardia,17855,19804,45.46679409,9.190347404,,,827,12043,ITA,221968,1074,62153,13117,32921,558
1081,,11,2020-04-15T17:00:00,746,Marche,1660,2103,43.61675973,13.5188753,,,77,888,ITA,30329,106,5503,994,3097,2
1082,,14,2020-04-15T17:00:00,15,Molise,42,175,41.55774754,14.65916051,,,6,27,ITA,2855,4,263,31,206,6
1083,,1,2020-04-15T17:00:00,2015,Piemonte,3019,9491,45.0732745,7.680687483,,,539,3338,ITA,75664,366,18229,3704,13195,140
1084,,16,2020-04-15T17:00:00,288,Puglia,323,1908,41.12559576,16.86736689,,,66,592,ITA,34518,73,3184,665,2573,21
1085,,20,2020-04-15T17:00:00,83,Sardegna,208,737,39.21531192,9.110616306,,,23,107,ITA,12395,26,1161,133,870,-30
1086,,19,2020-04-15T17:00:00,181,Sicilia,273,1491,38.11569725,13.3623567,,,34,541,ITA,39867,49,2535,590,2081,10
1087,,9,2020-04-15T17:00:00,556,Toscana,693,5224,43.76923077,11.25588885,,,139,977,ITA,86348,216,7666,1193,6417,65
1088,,4,2020-04-15T17:00:00,318,P.A. Trento,798,1744,46.06893511,11.12123097,,,79,312,ITA,19535,48,3220,360,2104,22
1089,,10,2020-04-15T17:00:00,54,Umbria,686,423,43.10675841,12.38824698,,,1,122,ITA,20258,37,1322,159,582,-40
1090,,2,2020-04-15T17:00:00,121,Valle d'Aosta,289,425,45.73750286,7.320149366,,,11,112,ITA,3894,11,958,123,548,-11
1091,,5,2020-04-15T17:00:00,940,Veneto,2895,9168,45.43490485,12.33845213,,,192,1402,ITA,216344,219,14624,1621,10789,53
1092,,13,2020-04-16T17:00:00,243,Abruzzo,253,1484,42.35122196,13.39843823,,,72,324,ITA,23786,42,2346,366,1850,40
1093,,17,2020-04-16T17:00:00,22,Basilicata,41,204,40.63947052,15.80514834,,,16,60,ITA,5349,9,336,69,273,12
1094,,4,2020-04-16T17:00:00,225,P.A. Bolzano,449,1379,46.49933453,11.35662422,,,43,180,ITA,26416,34,2267,214,1593,17
1095,,18,2020-04-16T17:00:00,72,Calabria,90,681,38.90597598,16.59440194,,,38,157,ITA,20642,9,1009,166,847,28
1096,,15,2020-04-16T17:00:00,286,Campania,483,2424,40.83956555,14.25084984,,,80,618,ITA,41296,76,3887,694,3118,31
1097,,8,2020-04-16T17:00:00,2843,Emilia-Romagna,4980,9987,44.49436681,11.3417208,,,457,3360,ITA,112105,316,21486,3676,13663,86
1098,,6,2020-04-16T17:00:00,217,Friuli Venezia Giulia,1069,1145,45.6494354,13.76813649,,,72,159,ITA,35766,26,2616,185,1330,-64
1099,,12,2020-04-16T17:00:00,316,Lazio,920,2600,41.89277044,12.48366722,,,148,1347,ITA,81993,197,5380,1544,4144,97
1100,,7,2020-04-16T17:00:00,828,Liguria,1774,2377,44.41149315,8.9326992,,,103,957,ITA,26945,103,6039,1060,3437,-27
1101,,3,2020-04-16T17:00:00,11608,Lombardia,18396,20702,45.46679409,9.190347404,,,941,11356,ITA,232674,1032,63094,12388,33090,169
1102,,11,2020-04-16T17:00:00,764,Marche,1694,2172,43.61675973,13.5188753,,,79,850,ITA,33778,102,5582,952,3124,27
1103,,14,2020-04-16T17:00:00,16,Molise,44,174,41.55774754,14.65916051,,,0,25,ITA,2967,4,263,29,203,-3
1104,,1,2020-04-16T17:00:00,2094,Piemonte,3231,10019,45.0732745,7.680687483,,,879,3418,ITA,80708,346,19108,3764,13783,588
1105,,16,2020-04-16T17:00:00,299,Puglia,334,1964,41.12559576,16.86736689,,,74,603,ITA,36158,58,3258,661,2625,52
1106,,20,2020-04-16T17:00:00,85,Sardegna,214,732,39.21531192,9.110616306,,,3,109,ITA,12796,24,1164,133,865,-5
1107,,19,2020-04-16T17:00:00,187,Sicilia,284,1535,38.11569725,13.3623567,,,44,525,ITA,42405,48,2579,573,2108,27
1108,,9,2020-04-16T17:00:00,585,Toscana,745,5460,43.76923077,11.25588885,,,277,940,ITA,91651,213,7943,1153,6613,196
1109,,4,2020-04-16T17:00:00,322,P.A. Trento,885,1748,46.06893511,11.12123097,,,74,296,ITA,20773,43,3294,339,2087,-17
1110,,10,2020-04-16T17:00:00,55,Umbria,738,387,43.10675841,12.38824698,,,7,116,ITA,21487,33,1329,149,536,-46
1111,,2,2020-04-16T17:00:00,122,Valle d'Aosta,331,401,45.73750286,7.320149366,,,13,105,ITA,4159,12,971,117,518,-30
1112,,5,2020-04-16T17:00:00,981,Veneto,3209,9203,45.43490485,12.33845213,,,366,1388,ITA,224549,209,14990,1597,10800,11
1113,,13,2020-04-17T17:00:00,246,Abruzzo,255,1580,42.35122196,13.39843823,,,97,319,ITA,25436,43,2443,362,1942,92
1114,,17,2020-04-17T17:00:00,22,Basilicata,49,198,40.63947052,15.80514834,,,1,59,ITA,5710,9,337,68,266,-7
1115,,4,2020-04-17T17:00:00,234,P.A. Bolzano,480,1369,46.49933453,11.35662422,,,29,181,ITA,27698,32,2296,213,1582,-11
1116,,18,2020-04-17T17:00:00,73,Calabria,99,658,38.90597598,16.59440194,,,-18,154,ITA,21657,7,991,161,819,-28
1117,,15,2020-04-17T17:00:00,293,Campania,631,2329,40.83956555,14.25084984,,,64,622,ITA,43697,76,3951,698,3027,-91
1118,,8,2020-04-17T17:00:00,2903,Emilia-Romagna,5346,9946,44.49436681,11.3417208,,,348,3330,ITA,116826,309,21834,3639,13585,-78
1119,,6,2020-04-17T17:00:00,220,Friuli Venezia Giulia,1027,1257,45.6494354,13.76813649,,,59,148,ITA,40030,23,2675,171,1428,98
1120,,12,2020-04-17T17:00:00,332,Lazio,978,2695,41.89277044,12.48366722,,,144,1332,ITA,84755,187,5524,1519,4214,70
1121,,7,2020-04-17T17:00:00,866,Liguria,1863,2457,44.41149315,8.9326992,,,149,897,ITA,28181,105,6188,1002,3459,22
1122,,3,2020-04-17T17:00:00,11851,Lombardia,18850,21836,45.46679409,9.190347404,,,1041,10627,ITA,243513,971,64135,11598,33434,344
1123,,11,2020-04-17T17:00:00,785,Marche,1726,2224,43.61675973,13.5188753,,,86,839,ITA,37997,94,5668,933,3157,33
1124,,14,2020-04-17T17:00:00,16,Molise,45,178,41.55774754,14.65916051,,,6,26,ITA,3082,4,269,30,208,5
1125,,1,2020-04-17T17:00:00,2171,Piemonte,3634,10399,45.0732745,7.680687483,,,695,3266,ITA,86714,333,19803,3599,13998,215
1126,,16,2020-04-17T17:00:00,307,Puglia,364,2004,41.12559576,16.86736689,,,69,590,ITA,38278,62,3327,652,2656,31
1127,,20,2020-04-17T17:00:00,86,Sardegna,220,736,39.21531192,9.110616306,,,14,113,ITA,13304,23,1178,136,872,7
1128,,19,2020-04-17T17:00:00,190,Sicilia,296,1572,38.11569725,13.3623567,,,46,521,ITA,45172,46,2625,567,2139,31
1129,,9,2020-04-17T17:00:00,602,Toscana,925,5478,43.76923077,11.25588885,,,167,898,ITA,96231,207,8110,1105,6583,-30
1130,,4,2020-04-17T17:00:00,342,P.A. Trento,1044,1660,46.06893511,11.12123097,,,82,286,ITA,21921,44,3376,330,1990,-97
1131,,10,2020-04-17T17:00:00,57,Umbria,786,352,43.10675841,12.38824698,,,8,111,ITA,22818,31,1337,142,494,-42
1132,,2,2020-04-17T17:00:00,123,Valle d'Aosta,379,374,45.73750286,7.320149366,,,22,108,ITA,4366,9,993,117,491,-27
1133,,5,2020-04-17T17:00:00,1026,Veneto,3730,9062,45.43490485,12.33845213,,,384,1359,ITA,236722,197,15374,1556,10618,-182
1134,,13,2020-04-18T17:00:00,253,Abruzzo,263,1609,42.35122196,13.39843823,,,44,321,ITA,27016,41,2487,362,1971,29
1135,,17,2020-04-18T17:00:00,23,Basilicata,54,194,40.63947052,15.80514834,,,2,60,ITA,6056,8,339,68,262,-4
1136,,4,2020-04-18T17:00:00,239,P.A. Bolzano,530,1349,46.49933453,11.35662422,,,29,179,ITA,28888,28,2325,207,1556,-26
1137,,18,2020-04-18T17:00:00,73,Calabria,106,673,38.90597598,16.59440194,,,20,152,ITA,22794,7,1011,159,832,13
1138,,15,2020-04-18T17:00:00,300,Campania,643,2364,40.83956555,14.25084984,,,37,605,ITA,46294,76,3988,681,3045,18
1139,,8,2020-04-18T17:00:00,2965,Emilia-Romagna,5635,10054,44.49436681,11.3417208,,,350,3234,ITA,121220,296,22184,3530,13584,-1
1140,,6,2020-04-18T17:00:00,222,Friuli Venezia Giulia,1106,1235,45.6494354,13.76813649,,,56,141,ITA,43293,27,2731,168,1403,-25
1141,,12,2020-04-18T17:00:00,340,Lazio,1046,2720,41.89277044,12.48366722,,,144,1376,ITA,89553,186,5668,1562,4282,68
1142,,7,2020-04-18T17:00:00,897,Liguria,1992,2406,44.41149315,8.9326992,,,113,901,ITA,29322,105,6301,1006,3412,-47
1143,,3,2020-04-18T17:00:00,12050,Lombardia,19136,23206,45.46679409,9.190347404,,,1246,10042,ITA,255331,947,65381,10989,34195,761
1144,,11,2020-04-18T17:00:00,795,Marche,1754,2280,43.61675973,13.5188753,,,53,804,ITA,39909,88,5721,892,3172,15
1145,,14,2020-04-18T17:00:00,16,Molise,44,178,41.55774754,14.65916051,,,0,27,ITA,3082,4,269,31,209,1
1146,,1,2020-04-18T17:00:00,2252,Piemonte,3989,10629,45.0732745,7.680687483,,,661,3271,ITA,91844,323,20464,3594,14223,225
1147,,16,2020-04-18T17:00:00,314,Puglia,401,2040,41.12559576,16.86736689,,,82,594,ITA,40423,60,3409,654,2694,38
1148,,20,2020-04-18T17:00:00,86,Sardegna,231,746,39.21531192,9.110616306,,,20,112,ITA,14087,23,1198,135,881,9
1149,,19,2020-04-18T17:00:00,196,Sicilia,305,1603,38.11569725,13.3623567,,,47,526,ITA,47715,42,2672,568,2171,32
1150,,9,2020-04-18T17:00:00,618,Toscana,1149,5389,43.76923077,11.25588885,,,127,883,ITA,99903,198,8237,1081,6470,-113
1151,,4,2020-04-18T17:00:00,348,P.A. Trento,1098,1667,46.06893511,11.12123097,,,55,276,ITA,23147,42,3431,318,1985,-5
1152,,10,2020-04-18T17:00:00,57,Umbria,856,290,43.10675841,12.38824698,,,7,109,ITA,24106,32,1344,141,431,-63
1153,,2,2020-04-18T17:00:00,124,Valle d'Aosta,400,432,45.73750286,7.320149366,,,80,107,ITA,4521,10,1073,117,549,58
1154,,5,2020-04-18T17:00:00,1059,Veneto,4189,8967,45.43490485,12.33845213,,,318,1287,ITA,247329,190,15692,1477,10444,-174
1155,22424.0,13,2020-04-19T17:00:00,258,Abruzzo,276,1630,42.35122196,13.39843823,,,34,317,ITA,27791,40,2521,357,1987,16
1156,6528.0,17,2020-04-19T17:00:00,24,Basilicata,71,180,40.63947052,15.80514834,,,3,59,ITA,6528,8,342,67,247,-15
1157,14783.0,4,2020-04-19T17:00:00,245,P.A. Bolzano,569,1381,46.49933453,11.35662422,,,55,162,ITA,30361,23,2380,185,1566,10
1158,22234.0,18,2020-04-19T17:00:00,75,Calabria,116,696,38.90597598,16.59440194,,,24,142,ITA,23760,6,1035,148,844,12
1159,34994.0,15,2020-04-19T17:00:00,304,Campania,703,2371,40.83956555,14.25084984,,,41,590,ITA,48187,61,4029,651,3022,-23
1160,88776.0,8,2020-04-19T17:00:00,3023,Emilia-Romagna,5985,10097,44.49436681,11.3417208,,,376,3166,ITA,124916,289,22560,3455,13552,-32
1161,27544.0,6,2020-04-19T17:00:00,225,Friuli Venezia Giulia,1183,1172,45.6494354,13.76813649,,,14,140,ITA,44622,25,2745,165,1337,-66
1162,22702.0,12,2020-04-19T17:00:00,341,Lazio,1093,2766,41.89277044,12.48366722,,,87,1370,ITA,91807,185,5755,1555,4321,39
1163,21103.0,7,2020-04-19T17:00:00,928,Liguria,2110,2504,44.41149315,8.9326992,,,227,885,ITA,31551,101,6528,986,3490,78
1164,183757.0,3,2020-04-19T17:00:00,12213,Lombardia,19526,23233,45.46679409,9.190347404,,,855,10342,ITA,264155,922,66236,11264,34497,302
1165,27099.0,11,2020-04-19T17:00:00,807,Marche,1780,2297,43.61675973,13.5188753,,,48,799,ITA,41474,86,5769,885,3182,10
1166,3482.0,14,2020-04-19T17:00:00,17,Molise,47,184,41.55774754,14.65916051,,,10,27,ITA,3584,4,279,31,215,6
1167,71644.0,1,2020-04-19T17:00:00,2331,Piemonte,4256,10964,45.0732745,7.680687483,,,593,3201,ITA,96569,305,21057,3506,14470,247
1168,41580.0,16,2020-04-19T17:00:00,316,Puglia,427,2136,41.12559576,16.86736689,,,120,590,ITA,42598,60,3529,650,2786,92
1169,13760.0,20,2020-04-19T17:00:00,86,Sardegna,265,725,39.21531192,9.110616306,,,17,117,ITA,14859,22,1215,139,864,-17
1170,49772.0,19,2020-04-19T17:00:00,200,Sicilia,315,1639,38.11569725,13.3623567,,,45,522,ITA,49772,41,2717,563,2202,31
1171,84620.0,9,2020-04-19T17:00:00,637,Toscana,1239,5452,43.76923077,11.25588885,,,135,852,ITA,103975,192,8372,1044,6496,26
1172,16685.0,4,2020-04-19T17:00:00,360,P.A. Trento,1201,1652,46.06893511,11.12123097,,,101,278,ITA,24388,41,3532,319,1971,-14
1173,16790.0,10,2020-04-19T17:00:00,58,Umbria,854,298,43.10675841,12.38824698,,,4,108,ITA,25170,30,1348,138,436,5
1174,3802.0,2,2020-04-19T17:00:00,125,Valle d'Aosta,401,450,45.73750286,7.320149366,,,15,102,ITA,4677,10,1088,112,562,13
1175,161231.0,5,2020-04-19T17:00:00,1087,Veneto,4638,8762,45.43490485,12.33845213,,,243,1264,ITA,255797,184,15935,1448,10210,-234
1176,22552.0,13,2020-04-20T17:00:00,263,Abruzzo,287,1704,42.35122196,13.39843823,,,91,320,ITA,27942,38,2612,358,2062,75
1177,6868.0,17,2020-04-20T17:00:00,24,Basilicata,76,176,40.63947052,15.80514834,,,0,59,ITA,6868,7,342,66,242,-5
1178,15089.0,4,2020-04-20T17:00:00,249,P.A. Bolzano,605,1361,46.49933453,11.35662422,,,14,160,ITA,31381,19,2394,179,1540,-26
1179,22847.0,18,2020-04-20T17:00:00,75,Calabria,135,681,38.90597598,16.59440194,,,3,140,ITA,24373,7,1038,147,828,-16
1180,36153.0,15,2020-04-20T17:00:00,309,Campania,746,2372,40.83956555,14.25084984,,,45,586,ITA,51090,61,4074,647,3019,-3
1181,90894.0,8,2020-04-20T17:00:00,3079,Emilia-Romagna,6266,10095,44.49436681,11.3417208,,,307,3144,ITA,129530,283,22867,3427,13522,-30
1182,28777.0,6,2020-04-20T17:00:00,239,Friuli Venezia Giulia,1346,1028,45.6494354,13.76813649,,,30,140,ITA,45161,22,2775,162,1190,-147
1183,23067.0,12,2020-04-20T17:00:00,349,Lazio,1101,2792,41.89277044,12.48366722,,,60,1388,ITA,97823,185,5815,1573,4365,44
1184,21979.0,7,2020-04-20T17:00:00,957,Liguria,2216,2516,44.41149315,8.9326992,,,141,878,ITA,33007,102,6669,980,3496,6
1185,173333.0,3,2020-04-20T17:00:00,12376,Lombardia,20008,23548,45.46679409,9.190347404,,,735,10138,ITA,270486,901,66971,11039,34587,90
1186,28006.0,11,2020-04-20T17:00:00,822,Marche,1792,2340,43.61675973,13.5188753,,,57,792,ITA,42782,80,5826,872,3212,30
1187,3683.0,14,2020-04-20T17:00:00,18,Molise,50,184,41.55774754,14.65916051,,,2,27,ITA,3783,2,281,29,213,-2
1188,73192.0,1,2020-04-20T17:00:00,2409,Piemonte,4383,10957,45.0732745,7.680687483,,,292,3299,ITA,99669,301,21349,3600,14557,87
1189,43119.0,16,2020-04-20T17:00:00,326,Puglia,431,2160,41.12559576,16.86736689,,,38,584,ITA,44189,66,3567,650,2810,24
1190,14160.0,20,2020-04-20T17:00:00,86,Sardegna,288,718,39.21531192,9.110616306,,,13,115,ITA,15328,21,1228,136,854,-10
1191,51373.0,19,2020-04-20T17:00:00,203,Sicilia,346,1645,38.11569725,13.3623567,,,42,526,ITA,51373,39,2759,565,2210,8
1192,85946.0,9,2020-04-20T17:00:00,667,Toscana,1272,5536,43.76923077,11.25588885,,,135,850,ITA,105857,182,8507,1032,6568,72
1193,17347.0,4,2020-04-20T17:00:00,366,P.A. Trento,1295,1617,46.06893511,11.12123097,,,58,272,ITA,26211,40,3590,312,1929,-42
1194,17099.0,10,2020-04-20T17:00:00,58,Umbria,867,282,43.10675841,12.38824698,,,1,113,ITA,25562,29,1349,142,424,-12
1195,3910.0,2,2020-04-20T17:00:00,127,Valle d'Aosta,413,438,45.73750286,7.320149366,,,0,102,ITA,4799,8,1088,110,548,-14
1196,163757.0,5,2020-04-20T17:00:00,1112,Veneto,4954,8608,45.43490485,12.33845213,,,192,1273,ITA,260810,180,16127,1453,10061,-149
1197,23901.0,13,2020-04-21T17:00:00,271,Abruzzo,329,1714,42.35122196,13.39843823,,,55,318,ITA,29906,35,2667,353,2067,5
1198,7470.0,17,2020-04-21T17:00:00,24,Basilicata,81,174,40.63947052,15.80514834,,,8,64,ITA,7470,7,350,71,245,3
1199,15405.0,4,2020-04-21T17:00:00,251,P.A. Bolzano,623,1357,46.49933453,11.35662422,,,16,159,ITA,31987,20,2410,179,1536,-4
1200,23914.0,18,2020-04-21T17:00:00,76,Calabria,152,679,38.90597598,16.59440194,,,9,133,ITA,25440,7,1047,140,819,-9
1201,37505.0,15,2020-04-21T17:00:00,317,Campania,872,2356,40.83956555,14.25084984,,,61,532,ITA,53548,58,4135,590,2946,-73
1202,93367.0,8,2020-04-21T17:00:00,3147,Emilia-Romagna,6701,9917,44.49436681,11.3417208,,,225,3045,ITA,134878,282,23092,3327,13244,-278
1203,31352.0,6,2020-04-21T17:00:00,241,Friuli Venezia Giulia,1229,1162,45.6494354,13.76813649,,,17,139,ITA,48500,21,2792,160,1322,132
1204,24046.0,12,2020-04-21T17:00:00,363,Lazio,1130,2838,41.89277044,12.48366722,,,80,1380,ITA,100031,184,5895,1564,4402,37
1205,22670.0,7,2020-04-21T17:00:00,990,Liguria,2311,2455,44.41149315,8.9326992,,,95,914,ITA,34186,94,6764,1008,3463,-33
1206,173333.0,3,2020-04-21T17:00:00,12579,Lombardia,21374,23322,45.46679409,9.190347404,pd-EN-0012,pd-IT-0012,960,9805,ITA,277197,851,67931,10656,33978,-609
1207,29090.0,11,2020-04-21T17:00:00,834,Marche,1825,2356,43.61675973,13.5188753,,,51,784,ITA,44332,78,5877,862,3218,6
1208,4015.0,14,2020-04-21T17:00:00,18,Molise,51,184,41.55774754,14.65916051,,,1,27,ITA,4124,2,282,29,213,0
1209,76406.0,1,2020-04-21T17:00:00,2485,Piemonte,4659,11402,45.0732745,7.680687483,,,606,3116,ITA,105434,293,21955,3409,14811,254
1210,44760.0,16,2020-04-21T17:00:00,351,Puglia,459,2178,41.12559576,16.86736689,,,55,569,ITA,45984,65,3622,634,2812,2
1211,14526.0,20,2020-04-21T17:00:00,93,Sardegna,306,704,39.21531192,9.110616306,,,8,112,ITA,15886,21,1236,133,837,-17
1212,55093.0,19,2020-04-21T17:00:00,206,Sicilia,370,1708,38.11569725,13.3623567,,,76,514,ITA,55093,37,2835,551,2259,49
1213,87717.0,9,2020-04-21T17:00:00,686,Toscana,1295,5618,43.76923077,11.25588885,,,96,833,ITA,109925,171,8603,1004,6622,54
1214,17705.0,4,2020-04-21T17:00:00,376,P.A. Trento,1329,1617,46.06893511,11.12123097,,,24,254,ITA,26610,38,3614,292,1909,-20
1215,17873.0,10,2020-04-21T17:00:00,60,Umbria,886,278,43.10675841,12.38824698,,,4,107,ITA,26639,22,1353,129,407,-17
1216,3969.0,2,2020-04-21T17:00:00,126,Valle d'Aosta,445,415,45.73750286,7.320149366,,,5,99,ITA,4911,8,1093,107,522,-26
1217,167129.0,5,2020-04-21T17:00:00,1154,Veneto,5173,8670,45.43490485,12.33845213,,,277,1230,ITA,268069,177,16404,1407,10077,16
1218,24317.0,13,2020-04-22T17:00:00,276,Abruzzo,349,1764,42.35122196,13.39843823,,,66,309,ITA,30348,35,2733,344,2108,41
1219,8040.0,17,2020-04-22T17:00:00,24,Basilicata,98,160,40.63947052,15.80514834,,,4,65,ITA,8040,7,354,72,232,-13
1220,15736.0,4,2020-04-22T17:00:00,256,P.A. Bolzano,648,1336,46.49933453,11.35662422,,,6,157,ITA,32722,19,2416,176,1512,-24
1221,24878.0,18,2020-04-22T17:00:00,76,Calabria,163,686,38.90597598,16.59440194,,,13,128,ITA,26560,7,1060,135,821,2
1222,38679.0,15,2020-04-22T17:00:00,327,Campania,860,2422,40.83956555,14.25084984,,,50,523,ITA,55701,53,4185,576,2998,52
1223,96824.0,8,2020-04-22T17:00:00,3204,Emilia-Romagna,7146,9838,44.49436681,11.3417208,,,342,2964,ITA,140874,282,23434,3246,13084,-160
1224,32871.0,6,2020-04-22T17:00:00,246,Friuli Venezia Giulia,1263,1154,45.6494354,13.76813649,,,25,134,ITA,50869,20,2817,154,1308,-14
1225,25244.0,12,2020-04-22T17:00:00,370,Lazio,1142,2892,41.89277044,12.48366722,,,80,1384,ITA,104062,187,5975,1571,4463,61
1226,23756.0,7,2020-04-22T17:00:00,1022,Liguria,2420,2524,44.41149315,8.9326992,,,154,860,ITA,35990,92,6918,952,3476,13
1227,184323.0,3,2020-04-22T17:00:00,12740,Lombardia,22110,23733,45.46679409,9.190347404,,,1161,9692,ITA,290699,817,69092,10509,34242,264
1228,30543.0,11,2020-04-22T17:00:00,845,Marche,1849,2419,43.61675973,13.5188753,,,47,735,ITA,46492,76,5924,811,3230,12
1229,4252.0,14,2020-04-22T17:00:00,19,Molise,60,182,41.55774754,14.65916051,,,2,21,ITA,4425,2,284,23,205,-8
1230,81176.0,1,2020-04-22T17:00:00,2559,Piemonte,5058,11636,45.0732745,7.680687483,,,784,3213,ITA,111513,273,22739,3486,15122,311
1231,46925.0,16,2020-04-22T17:00:00,362,Puglia,494,2250,41.12559576,16.86736689,,,108,564,ITA,48342,60,3730,624,2874,62
1232,15354.0,20,2020-04-22T17:00:00,96,Sardegna,318,716,39.21531192,9.110616306,,,11,97,ITA,16886,20,1247,117,833,-4
1233,58732.0,19,2020-04-22T17:00:00,208,Sicilia,388,1752,38.11569725,13.3623567,,,48,500,ITA,58732,35,2883,535,2287,28
1234,91747.0,9,2020-04-22T17:00:00,705,Toscana,1828,5173,43.76923077,11.25588885,,,97,820,ITA,114100,174,8700,994,6167,-455
1235,17672.0,4,2020-04-22T17:00:00,381,P.A. Trento,1391,1595,46.06893511,11.12123097,,,32,245,ITA,26674,34,3646,279,1874,-35
1236,18679.0,10,2020-04-22T17:00:00,61,Umbria,925,254,43.10675841,12.38824698,,,4,97,ITA,27655,20,1357,117,371,-36
